SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
,,150.0,0,0.126387361,15000.0,20,0,1,0,0.0
0.0,0.9999999,60.0,0,2239.0,,2,0,1,0,0.0
,,,1,0.384286311,14374.5,11,0,2,0,3.0
,,,0,1450.0,,11,0,2,1,2.0
0.0,0.693620259,40.0,1,0.27398702,8550.0,4,1,1,0,1.0
,,,1,0.446166621,10837.5,6,0,0,0,1.0
0.0,0.320021117,55.0,1,1665.0,,5,0,1,0,0.0
0.0,0.384348038,63.0,0,0.149640041,8749.5,5,0,0,0,0.0
0.0,0.086276092,40.0,0,0.210357928,7500.0,8,0,0,0,2.0
0.0,0.00163109,37.0,0,0.0,1999.5,2,0,0,0,0.0
0.0,0.032583137,31.0,0,0.068563593,8749.5,8,0,0,0,0.0
0.0,0.078258786,55.0,1,0.234423122,12661.5,16,0,2,0,0.0
0.0,0.171814586,41.0,0,0.333396819,15750.0,9,0,2,0,2.0
0.0,0.069209342,48.0,0,29.0,,4,0,0,0,0.0
0.0,0.358715553,52.0,0,0.273272905,12244.5,5,0,2,0,0.0
0.0,0.024848758,67.0,0,14.0,,3,0,0,0,0.0
0.0,0.535453553,47.0,0,0.299685016,30000.0,14,0,1,0,1.0
,,,1,0.471827031,16024.5,7,0,4,0,0.0
0.0,0.9999999,47.0,0,0.262403031,16627.5,5,0,2,0,3.0
,,,0,0.007657945,7050.0,6,0,0,0,1.0
0.0,0.011495452,57.0,0,0.003479722,12499.5,6,0,0,0,0.0
0.0,0.212192942,46.0,0,0.987493203,2757.0,8,0,1,0,0.0
0.0,0.0,62.0,0,0.0,8466.0,1,0,0,0,0.0
0.0,0.055379665,43.0,0,0.832333619,5250.0,13,0,2,0,2.0
0.0,0.073697186,57.0,0,0.344101529,15600.0,7,0,2,0,0.0
0.0,0.644369301,57.0,0,0.992228894,8491.5,11,0,2,0,0.0
0.0,0.056879398,69.0,0,0.248937766,6000.0,9,0,1,0,1.0
0.0,0.0,36.0,0,0.211589113,5124.0,4,0,1,0,0.0
0.0,1.043182727,58.0,2,983.0,,5,2,0,2,3.0
0.0,0.95802099,23.0,1,61.0,,2,0,0,0,
0.0,0.712920546,55.0,0,0.44347898,18124.5,15,0,1,0,4.0
0.0,0.184058707,67.0,0,0.239969624,11850.0,13,0,2,0,1.0
,,,0,2761.0,,11,0,1,0,0.0
0.0,0.04560715,59.0,0,0.774553571,5374.5,13,0,2,0,0.0
0.0,0.219992667,72.0,0,0.432532751,6868.5,7,0,1,0,0.0
,,,0,0.13758777,16875.0,15,0,1,0,0.0
1.0,0.950166113,49.0,0,0.098757952,4950.0,2,0,0,1,3.0
,,,0,0.23651572,15600.0,7,0,1,0,1.0
0.0,0.9999999,39.0,0,0.12664978,11250.0,3,0,0,0,0.0
,,,0,0.141473082,13623.0,4,0,1,0,0.0
0.0,0.235503014,63.0,0,0.05164945,4500.0,5,0,0,0,0.0
0.0,0.9999999,45.0,0,0.445353815,23824.5,7,0,1,0,1.0
0.0,0.016084014,46.0,0,1200.0,,5,0,1,0,
0.0,0.170755753,36.0,0,0.070385476,11400.0,4,0,0,0,0.0
1.0,0.968080935,54.0,0,0.620920112,9649.5,4,0,1,0,1.0
0.0,0.0,59.0,0,0.133923788,42000.0,11,0,2,0,2.0
0.0,0.774276625,64.0,0,0.288611017,4437.0,4,0,0,0,0.0
0.0,0.018201167,24.0,0,0.004403901,4767.0,6,0,0,0,0.0
0.0,0.255138441,67.0,3,0.294661775,29025.0,11,0,3,0,0.0
0.0,0.0,50.0,0,0.378817014,19500.0,6,0,2,0,4.0
0.0,0.0,69.0,2,0.300485576,5250.0,12,0,1,0,0.0
0.0,0.0,33.0,0,2075.0,,6,0,2,0,0.0
0.0,0.104689298,54.0,0,0.036960647,18180.0,24,0,0,1,0.0
0.0,0.10045877,35.0,0,0.069554277,8344.5,4,0,0,0,0.0
,,,0,0.172602108,19500.0,9,0,0,0,1.0
,,150.0,0,0.360493019,13750.5,23,0,1,0,0.0
0.0,0.753324668,33.0,0,0.339441899,3600.0,6,0,1,0,1.0
0.0,0.563218391,45.0,0,0.364115615,8250.0,3,0,1,0,3.0
0.0,0.023798413,41.0,0,0.14244065,3600.0,3,0,0,0,0.0
1.0,0.9999999,34.0,2,0.249401523,6891.0,7,1,1,0,0.0
0.0,0.440924588,66.0,0,0.530794661,12249.0,10,0,2,0,0.0
0.0,0.020326776,25.0,0,0.102463406,4200.0,6,0,0,0,0.0
0.0,0.0,24.0,0,0.633373934,1230.0,5,0,0,0,0.0
0.0,0.905570292,36.0,0,0.259267195,6999.0,8,1,0,0,0.0
0.0,0.017724782,73.0,1,0.247635513,14748.0,14,0,1,0,0.0
0.0,0.166941329,56.0,0,0.263096495,27000.0,10,0,3,0,2.0
0.0,0.0,28.0,0,0.08788005,3600.0,4,0,0,0,0.0
0.0,0.048758356,52.0,0,0.696748351,6364.5,8,0,1,0,2.0
0.0,0.393116514,44.0,0,1524.0,,8,0,1,0,
0.0,0.798650169,43.0,3,1.100030221,4962.0,7,0,1,0,1.0
0.0,0.525839735,56.0,0,0.494633142,10200.0,7,0,2,0,2.0
0.0,0.433919202,58.0,0,0.288847627,12924.0,4,0,1,0,2.0
0.0,0.260852485,33.0,0,0.36573362,4875.0,15,0,0,0,0.0
0.0,0.004015094,62.0,0,0.000723415,6219.0,10,0,0,0,0.0
0.0,0.0,58.0,0,1284.0,,5,0,0,0,0.0
0.0,0.0,81.0,0,32.0,,8,0,0,0,0.0
0.0,0.796165298,53.0,0,0.614919254,30000.0,27,0,4,0,4.0
0.0,0.080564168,60.0,0,0.487288997,7374.0,15,0,2,0,0.0
0.0,0.030031289,81.0,0,0.013493253,3000.0,5,0,0,0,0.0
0.0,0.017929421,69.0,0,0.159284072,15000.0,13,0,1,0,0.0
0.0,0.9999999,37.0,0,0.282190132,4984.5,5,3,1,3,2.0
0.0,0.0,44.0,0,1000.0,,5,0,1,0,2.0
0.0,0.163257537,45.0,0,2517.0,,13,0,2,0,0.0
1.0,0.166069516,43.0,0,0.624890036,25575.0,18,0,3,0,3.0
0.0,0.9999999,48.0,0,0.216534071,4335.0,6,0,0,0,0.0
0.0,0.021020397,79.0,0,0.013064133,3787.5,8,0,0,0,0.0
0.0,0.077772768,46.0,5,1254.0,,9,0,0,0,0.0
0.0,0.046772308,41.0,0,0.531617096,6000.0,7,0,2,0,2.0
0.0,0.016570903,91.0,0,28.0,,3,0,0,0,
0.0,0.427145709,24.0,0,7.0,0.0,3,0,0,0,0.0
0.0,0.356816592,67.0,0,2960.0,,4,0,2,0,0.0
0.0,0.069411799,66.0,0,1081.0,0.0,9,0,1,0,0.0
0.0,0.9999999,62.0,1,0.355081967,4573.5,2,0,0,0,2.0
0.0,0.292682927,58.0,0,0.366480079,4554.0,7,0,1,0,1.0
0.0,0.412205259,55.0,3,0.518883415,11874.0,20,0,5,1,0.0
0.0,0.514842822,30.0,0,927.0,,18,0,0,0,0.0
0.0,0.574966988,43.0,1,1.150631044,9150.0,20,0,2,0,3.0
0.0,0.0,42.0,0,0.511785942,14125.5,6,0,2,0,3.0
0.0,0.9999999,48.0,0,0.11410382,6124.5,1,0,0,0,0.0
0.0,0.402148222,64.0,0,4068.0,,14,0,3,0,0.0
0.0,0.944657955,24.0,0,680.0,0.0,4,0,1,0,0.0
0.0,0.009246513,65.0,1,0.215291107,9376.5,9,0,1,0,0.0
1.0,0.309373254,54.0,1,4369.0,,16,0,2,0,0.0
0.0,0.054828341,56.0,0,0.32808399,12571.5,14,0,2,0,0.0
0.0,0.025615312,59.0,0,0.413643411,4836.0,9,0,0,0,0.0
0.0,0.062006448,54.0,0,0.002836157,20625.0,2,0,0,0,0.0
0.0,0.001551657,36.0,0,0.41986456,8637.0,9,0,1,0,0.0
0.0,0.973901188,67.0,0,0.150784922,15000.0,8,0,0,0,0.0
,,,0,0.2290024,4374.0,7,0,0,0,1.0
0.0,0.012076183,55.0,0,0.230589803,4500.0,8,0,1,0,0.0
0.0,0.51918104,35.0,0,0.458725004,8775.0,7,0,2,0,3.0
0.0,0.184523482,72.0,0,0.307290154,5163.0,17,0,0,0,0.0
0.0,0.043294693,81.0,0,0.010996335,4500.0,3,0,0,0,0.0
0.0,0.9999999,56.0,0,0.538362347,4651.5,5,2,1,0,0.0
0.0,0.165401778,68.0,0,0.392121349,6624.0,9,0,1,0,0.0
0.0,0.0,48.0,0,2076.0,,8,0,1,0,0.0
0.0,0.402024265,54.0,0,0.706083976,5250.0,11,0,1,0,2.0
0.0,0.029537304,60.0,0,0.664558914,9724.5,17,0,2,0,1.0
0.0,0.010761033,36.0,0,0.187635394,9000.0,15,0,1,0,0.0
0.0,0.306518401,46.0,2,0.279025997,12750.0,9,0,1,0,0.0
0.0,0.9999999,70.0,0,0.193097998,11386.5,5,0,0,0,0.0
0.0,0.685529647,56.0,0,0.804170122,12660.0,15,0,3,0,0.0
0.0,0.024950966,36.0,0,0.390630468,30000.0,13,0,3,0,1.0
0.0,0.188844858,61.0,3,0.624159707,7362.0,11,0,3,0,0.0
,,,0,195.0,,5,0,0,0,4.0
1.0,0.052094791,68.0,0,0.002678093,8400.0,5,0,0,0,0.0
,,,0,0.047569804,4350.0,3,0,0,0,0.0
0.0,0.003294251,56.0,0,0.233721132,8637.0,9,0,1,0,1.0
0.0,0.021155757,40.0,0,0.272104181,8752.5,5,0,2,0,0.0
,,150.0,98,0.0,4800.0,0,98,0,98,1.0
0.0,0.3246837,53.0,1,0.266967457,15624.0,14,0,1,0,0.0
0.0,0.9999999,44.0,1,0.455450127,6480.0,4,1,1,0,0.0
0.0,0.9999999,39.0,0,0.0,2250.0,0,0,0,0,5.0
0.0,0.707191235,58.0,0,2900.0,,11,0,3,0,2.0
1.0,0.454534629,44.0,0,1.075231192,6000.0,8,0,1,0,4.0
0.0,0.0,70.0,0,0.432240437,2743.5,10,0,2,0,0.0
0.0,0.399520096,50.0,0,0.817891374,2815.5,12,0,1,0,0.0
0.0,0.249111859,79.0,0,0.320100726,10125.0,13,0,1,0,0.0
0.0,0.004524365,41.0,1,0.001066382,5625.0,4,0,0,0,3.0
0.0,0.050394961,53.0,0,0.42284264,8863.5,4,0,2,0,3.0
,,150.0,0,103.0,,6,0,0,0,0.0
,,,1,0.397802028,19380.0,24,0,3,0,0.0
0.0,0.028999597,65.0,0,1934.0,,12,0,1,0,0.0
0.0,0.06910538,45.0,0,0.463907219,7500.0,12,0,3,0,2.0
0.0,0.338632782,69.0,2,0.293250582,13533.0,23,0,0,0,0.0
0.0,0.019196807,63.0,0,0.13290263,3249.0,8,0,0,0,0.0
0.0,0.464142728,72.0,0,0.758258036,10125.0,12,0,2,0,1.0
0.0,0.875708097,51.0,0,0.476633341,6450.0,4,0,2,0,0.0
0.0,0.201643195,29.0,0,2465.0,,22,0,1,0,0.0
0.0,0.195717732,29.0,0,0.743221035,3649.5,7,0,1,0,0.0
0.0,0.265119149,61.0,0,0.738659794,8728.5,16,0,2,0,1.0
0.0,0.079630419,56.0,0,0.175329845,26374.5,10,0,2,0,1.0
0.0,0.007510337,40.0,0,0.225539856,5625.0,8,0,1,0,3.0
0.0,0.755365837,40.0,0,0.960548075,6348.0,13,0,2,0,2.0
0.0,0.899154765,52.0,0,0.304814004,6853.5,6,0,1,0,2.0
0.0,0.054527571,59.0,0,0.033325399,6300.0,4,0,0,0,0.0
0.0,0.065792396,52.0,0,0.38227983,8446.5,22,0,1,0,2.0
0.0,0.092963568,51.0,0,0.00789177,17295.0,4,0,0,0,3.0
0.0,0.9999999,32.0,0,0.0,,0,1,0,0,0.0
0.0,0.031322573,60.0,0,0.075181546,3510.0,39,0,0,0,0.0
0.0,0.0,69.0,0,1872.0,,9,0,1,0,0.0
0.0,0.0,54.0,0,0.762059485,6000.0,8,0,4,0,0.0
0.0,0.122508779,52.0,0,0.188900925,18000.0,7,0,2,0,2.0
0.0,0.050189962,63.0,0,2698.0,0.0,3,0,1,0,1.0
0.0,0.555331565,46.0,0,157.0,,8,0,0,0,0.0
0.0,0.046265896,65.0,0,0.6555687,8874.0,9,0,1,0,1.0
0.0,0.9832951,54.0,3,0.587388348,11250.0,10,0,2,0,0.0
,,,0,0.413554343,7147.5,13,0,1,0,2.0
0.0,0.016486355,80.0,0,0.201840781,34875.0,15,0,1,0,0.0
1.0,0.9999999,23.0,0,0.089385475,2683.5,0,1,0,0,0.0
0.0,0.053483228,80.0,0,0.11021702,6150.0,6,0,1,0,0.0
1.0,0.9999999,41.0,0,219.0,,1,2,0,1,
0.0,0.286846898,41.0,0,0.707905315,20149.5,7,0,3,0,2.0
0.0,0.301963091,52.0,0,0.399239544,10650.0,8,0,1,0,1.0
0.0,0.611469595,33.0,0,0.93135436,7275.0,8,0,2,0,0.0
0.0,0.017999561,71.0,0,0.130928461,32100.0,6,0,2,0,1.0
0.0,0.149845318,59.0,0,0.250125733,8946.0,11,0,1,0,0.0
0.0,0.416496918,45.0,0,0.144329897,9892.5,3,0,0,0,1.0
0.0,0.061210322,54.0,0,0.142233857,6874.5,7,0,1,0,0.0
0.0,0.066960899,70.0,0,34.0,,1,0,0,0,
0.0,0.9999999,53.0,0,0.927004465,7725.0,6,0,1,0,0.0
0.0,0.511972934,38.0,0,0.413395952,13413.0,16,0,1,0,2.0
0.0,0.736625514,31.0,0,0.185165702,2850.0,3,0,0,0,1.0
0.0,0.011742313,81.0,0,0.001856878,10500.0,4,0,0,0,0.0
0.0,0.888634065,47.0,0,0.392288617,18750.0,14,0,2,0,0.0
1.0,1.002173441,25.0,2,0.096737908,12000.0,4,0,0,0,0.0
0.0,0.027785327,65.0,1,4216.0,,20,0,1,0,0.0
0.0,0.456514495,45.0,0,0.410894875,17649.0,5,0,3,0,2.0
,,,0,1.363782051,6550.5,8,1,2,0,1.0
0.0,0.031669031,49.0,0,1.188663746,5476.5,10,0,3,0,0.0
0.0,1.430784608,24.0,0,0.497085762,1800.0,2,4,0,1,1.0
0.0,0.9999999,53.0,0,0.331884373,6900.0,1,0,1,0,2.0
,,,0,0.389905678,24012.0,9,0,2,0,0.0
0.0,0.9999999,28.0,1,0.0,3342.0,0,0,0,0,1.0
0.0,0.048937911,61.0,0,0.00959808,7500.0,2,0,0,0,0.0
0.0,0.575052451,70.0,2,0.27410004,11124.0,10,0,1,0,0.0
1.0,0.0,54.0,0,3604.0,,7,0,1,0,0.0
0.0,0.12244089,36.0,0,0.4145539,7749.0,11,0,1,0,0.0
0.0,0.253395615,80.0,0,0.446865037,11290.5,11,0,4,0,0.0
0.0,0.874520913,36.0,0,0.999107939,1680.0,5,0,1,0,2.0
0.0,0.042449566,52.0,1,1.220819376,5820.0,14,0,3,1,0.0
0.0,0.0,40.0,0,0.329934013,7500.0,9,0,1,0,1.0
0.0,0.00249975,94.0,0,0.0,,2,0,0,0,0.0
0.0,0.015533493,51.0,0,0.341898721,13950.0,13,0,2,0,1.0
0.0,0.130987057,42.0,0,0.214309521,13500.0,11,0,1,0,2.0
1.0,0.0,57.0,1,0.279113753,5550.0,8,0,1,0,0.0
0.0,0.013649318,28.0,0,0.302424394,6000.0,6,0,2,0,0.0
0.0,0.9999999,34.0,0,0.640830318,7875.0,4,0,2,0,2.0
0.0,0.677118837,39.0,1,0.074308564,4500.0,8,0,0,1,2.0
0.0,0.024152168,46.0,1,0.427232465,14562.0,12,0,2,0,3.0
0.0,0.085571438,37.0,0,0.211221977,11574.0,9,0,2,0,3.0
0.0,0.260655225,55.0,1,0.234642658,18825.0,20,0,1,0,1.0
0.0,0.007687632,55.0,0,0.099505999,6375.0,13,0,0,0,5.0
0.0,0.010599697,70.0,0,0.14737124,16803.0,7,0,1,0,0.0
0.0,0.130231093,36.0,0,0.578526381,9750.0,8,0,2,0,0.0
0.0,1.047301799,42.0,1,0.653272845,2313.0,6,1,0,0,1.0
,,,0,0.619504396,1875.0,2,0,0,0,0.0
0.0,0.017554814,62.0,0,1068.0,,18,0,1,0,0.0
,,,0,0.0,4800.0,0,0,0,0,0.0
0.0,0.017031709,80.0,0,0.207117153,3750.0,4,0,0,0,0.0
0.0,0.440132941,42.0,0,0.126258233,12069.0,7,0,0,0,1.0
0.0,0.006644518,41.0,0,187.0,,4,2,0,1,0.0
0.0,0.114859009,31.0,0,0.578855286,6000.0,7,0,1,0,0.0
0.0,0.06532042,52.0,0,0.00973607,25573.5,5,0,0,0,3.0
0.0,0.737332424,27.0,0,120.0,1.5,4,0,0,0,0.0
0.0,0.9999999,55.0,0,0.0,3900.0,0,0,0,0,1.0
0.0,0.36109244,62.0,0,0.18985401,22500.0,8,0,1,0,0.0
0.0,0.9999999,62.0,0,1280.0,,6,0,1,0,0.0
0.0,0.046623057,47.0,0,2514.0,,8,0,1,0,0.0
0.0,0.249149365,37.0,0,0.031930767,5025.0,4,0,0,0,1.0
0.0,0.012748662,31.0,0,0.298015222,10050.0,13,0,2,0,0.0
0.0,0.112053652,61.0,0,0.146024215,18334.5,7,0,1,0,4.0
0.0,0.31713555,40.0,0,0.371750342,14250.0,13,0,2,0,1.0
0.0,0.003870864,48.0,0,0.127621483,11728.5,8,0,0,0,1.0
0.0,0.295608632,72.0,1,1.167916042,3000.0,21,0,1,0,0.0
0.0,0.789595895,54.0,0,0.47961852,9750.0,8,0,1,0,0.0
0.0,0.746523418,60.0,0,0.243920413,14247.0,12,0,1,0,0.0
0.0,0.041349499,50.0,0,0.476497696,8136.0,9,0,2,0,1.0
1.0,0.999333777,49.0,1,0.102389878,12802.5,5,0,1,0,0.0
0.0,0.0,34.0,0,0.228580719,9225.0,8,0,1,0,1.0
0.0,0.795840832,26.0,0,0.259600614,975.0,2,0,0,0,0.0
1.0,0.9999999,47.0,0,13.0,,0,0,0,1,0.0
0.0,0.021332622,61.0,0,0.438140465,6000.0,6,0,1,0,0.0
0.0,0.115663772,53.0,0,0.542645735,15000.0,10,0,4,0,1.0
0.0,0.036254696,62.0,0,0.189807299,21249.0,13,0,1,0,0.0
,,,0,84.0,,3,0,0,0,0.0
0.0,0.007129016,78.0,0,0.003434951,3492.0,4,0,0,0,0.0
0.0,0.023173553,62.0,0,1951.0,,12,0,1,0,2.0
0.0,0.9999999,33.0,0,305.0,,5,0,0,0,2.0
0.0,0.415073116,44.0,0,0.170943019,4500.0,4,0,0,0,2.0
0.0,0.0,47.0,0,0.963678774,4500.0,12,0,3,0,0.0
1.0,1.00419916,29.0,0,0.225606854,3150.0,9,0,0,0,2.0
0.0,0.0,77.0,1,0.596537629,6237.0,3,0,1,0,2.0
0.0,0.731003012,40.0,0,0.416867747,13053.0,12,0,1,0,2.0
,,,0,0.133510306,9604.5,4,0,0,0,1.0
0.0,0.05161821,41.0,0,0.411185752,9600.0,7,0,2,0,2.0
0.0,0.718218914,48.0,0,0.117654723,11511.0,6,0,0,0,0.0
,,,0,0.502832389,4500.0,6,0,2,0,1.0
0.0,0.08563883,36.0,0,0.021378709,6874.5,7,0,0,0,0.0
,,,0,0.477576975,8962.5,11,0,4,0,0.0
0.0,0.007169077,86.0,0,0.00245605,11602.5,7,0,0,0,0.0
0.0,0.350125553,67.0,0,662.0,,6,0,0,0,2.0
0.0,0.33957044,38.0,0,0.293080768,5700.0,9,0,1,0,0.0
0.0,0.914443422,59.0,0,2428.0,,7,0,1,0,0.0
0.0,0.062925831,59.0,1,0.284108788,6672.0,10,0,1,0,1.0
0.0,0.016096056,66.0,0,0.18479472,17499.0,9,0,2,0,0.0
0.0,0.013102508,35.0,0,0.255591376,14887.5,16,0,2,0,2.0
0.0,0.071505824,66.0,0,0.204191778,16674.0,11,0,2,0,1.0
0.0,0.166834158,58.0,0,0.319575586,15408.0,15,0,2,0,2.0
0.0,0.597261749,61.0,0,0.095484086,9000.0,10,0,0,1,0.0
0.0,0.104617858,53.0,0,0.32504486,5850.0,15,0,0,0,2.0
,,,98,0.0,,0,98,0,98,0.0
0.0,0.227749592,60.0,0,0.337518054,13500.0,21,0,0,0,2.0
0.0,0.126301337,61.0,0,0.855280313,3450.0,14,0,1,0,0.0
0.0,0.054302606,44.0,0,0.482233503,9750.0,13,0,3,0,1.0
0.0,0.0,84.0,0,0.183877415,2250.0,7,0,0,0,0.0
0.0,0.560117541,46.0,0,0.146713322,6000.0,7,0,0,0,0.0
0.0,0.318037332,64.0,0,2.236508994,2250.0,19,0,1,0,0.0
0.0,0.9999999,29.0,0,1298.0,,2,0,1,0,0.0
0.0,0.333040658,45.0,0,0.507338358,15124.5,12,0,4,0,4.0
0.0,0.00819821,54.0,0,0.123113208,12718.5,7,0,1,0,0.0
0.0,0.146894191,32.0,0,0.398255129,6360.0,11,0,1,0,0.0
0.0,0.010512551,67.0,0,0.229689188,12498.0,8,0,1,0,1.0
0.0,0.837194785,53.0,2,0.458878994,5725.5,8,0,0,0,1.0
0.0,0.175948775,63.0,0,0.225195633,15525.0,10,0,0,0,1.0
0.0,0.0,36.0,0,0.069379238,2874.0,3,0,0,0,0.0
0.0,0.0,24.0,1,0.114494519,1230.0,3,0,0,1,0.0
0.0,0.9999999,27.0,0,201.0,,0,1,0,0,
0.0,0.174926106,60.0,0,0.473364262,9375.0,16,0,2,0,0.0
0.0,0.806306681,32.0,0,0.131635325,6300.0,4,0,0,0,0.0
0.0,0.771231775,62.0,1,0.647740904,3750.0,6,0,0,0,1.0
0.0,0.917344354,30.0,1,0.235546039,2100.0,6,0,0,0,0.0
,,150.0,0,0.0,,4,0,0,0,0.0
0.0,0.9999999,60.0,0,0.0,6300.0,0,0,0,0,0.0
0.0,0.006666296,34.0,0,221.0,,8,0,0,0,0.0
0.0,0.134714611,50.0,0,0.617953321,12531.0,8,0,4,0,2.0
0.0,0.202052437,70.0,0,0.956668923,4429.5,12,0,1,0,1.0
0.0,0.08639977,40.0,0,0.013741049,7749.0,2,0,0,0,0.0
0.0,0.187742616,50.0,2,0.583714768,6225.0,11,0,1,0,1.0
0.0,0.006437004,63.0,0,0.298396772,13752.0,15,0,1,0,0.0
0.0,0.326391283,39.0,0,749.0,1.5,6,0,1,0,2.0
0.0,0.050780023,41.0,0,0.359870898,2787.0,6,0,0,0,1.0
0.0,0.0,34.0,0,0.187077385,1995.0,6,0,0,0,2.0
0.0,0.0,69.0,0,1904.0,,7,0,1,0,0.0
0.0,0.018679626,79.0,0,0.005510726,7620.0,5,0,0,0,0.0
0.0,0.0,58.0,0,0.822290361,11250.0,7,0,4,0,0.0
0.0,0.146754916,75.0,0,0.21881103,19200.0,7,0,1,0,0.0
0.0,0.046865104,92.0,0,0.007998546,8250.0,5,0,0,0,1.0
0.0,0.915883244,58.0,1,0.961737565,6663.0,9,0,2,0,0.0
0.0,0.013345641,75.0,0,0.002228274,6057.0,2,0,0,0,0.0
0.0,0.014174214,62.0,0,335.0,,8,0,0,0,0.0
0.0,0.0,34.0,0,0.350481955,13381.5,5,0,2,0,0.0
0.0,0.0,62.0,0,1099.0,,14,0,0,0,0.0
0.0,0.142697488,45.0,0,0.559491501,10500.0,8,0,1,0,2.0
0.0,0.017310541,57.0,0,0.312468753,15000.0,24,0,1,0,0.0
0.0,0.068447583,57.0,0,0.25646886,18375.0,13,0,1,1,2.0
0.0,0.015943095,67.0,0,0.002358268,15900.0,2,0,0,0,0.0
0.0,0.740524781,52.0,0,0.015273535,5400.0,2,0,0,0,0.0
0.0,0.089071304,58.0,0,0.262595185,19500.0,12,0,2,0,1.0
,,,0,0.219102472,6249.0,5,0,0,0,2.0
0.0,0.872444272,53.0,0,0.168250833,12150.0,10,0,0,0,4.0
0.0,0.200989422,48.0,2,0.324082055,8700.0,9,0,2,0,2.0
0.0,0.0,79.0,0,682.0,,2,0,1,0,0.0
0.0,0.133573751,53.0,0,0.20829167,19500.0,19,0,1,0,3.0
0.0,0.04119794,54.0,0,3.43335224,2643.0,7,0,2,0,0.0
1.0,0.715519643,43.0,0,1.180532771,19200.0,21,0,7,0,2.0
,,,0,0.00733089,4500.0,3,0,0,0,0.0
0.0,0.173096153,32.0,0,0.094014681,10624.5,9,0,0,0,0.0
0.0,0.020798908,59.0,0,1971.0,,17,0,1,1,0.0
0.0,0.089156836,54.0,1,0.314325887,9600.0,10,0,1,0,1.0
0.0,0.06009442,69.0,1,1562.0,,8,0,1,0,0.0
1.0,1.079607415,46.0,4,0.127104655,4542.0,9,1,0,0,4.0
0.0,0.0,43.0,0,0.418654478,10500.0,5,0,2,0,1.0
0.0,0.001041612,45.0,0,0.516593363,3750.0,9,0,1,0,3.0
0.0,0.647424464,49.0,0,3014.0,,7,0,2,0,4.0
0.0,0.017462426,42.0,0,0.159730034,12000.0,11,0,1,0,0.0
0.0,0.226964484,59.0,0,0.454226587,4275.0,7,0,2,0,0.0
0.0,0.0,51.0,0,0.402155417,7932.0,6,0,2,0,2.0
0.0,0.289810161,56.0,0,0.297808977,7050.0,5,0,1,0,0.0
0.0,0.033957129,57.0,0,0.179117029,10701.0,13,0,1,0,1.0
0.0,0.051090947,42.0,0,1064.0,,12,0,1,0,4.0
0.0,0.9999999,33.0,2,0.429633494,11499.0,5,0,2,0,1.0
0.0,0.148289838,34.0,0,0.574585635,5700.0,5,0,2,0,3.0
0.0,0.275060963,57.0,0,0.22705153,22500.0,15,0,2,0,1.0
0.0,0.038074529,62.0,0,0.255685178,27900.0,14,0,2,0,0.0
0.0,0.00305916,70.0,0,1481.0,,8,0,1,0,1.0
,,,1,1.629213483,1200.0,12,0,0,0,1.0
,,150.0,0,0.110907577,18013.5,8,0,0,0,0.0
0.0,0.325892713,57.0,1,0.094986431,10500.0,4,0,0,0,1.0
0.0,0.000232547,69.0,0,1452.0,,4,0,1,0,0.0
0.0,0.5142916,57.0,1,0.588742624,9912.0,11,0,2,0,0.0
0.0,0.133476692,66.0,0,0.349222798,5788.5,10,0,1,0,0.0
0.0,0.897047336,26.0,0,0.367316342,3000.0,14,0,0,0,0.0
0.0,0.248772608,57.0,0,0.274230103,11250.0,7,0,1,0,0.0
0.0,0.302065803,51.0,0,1.443541836,1845.0,10,0,1,0,0.0
0.0,0.377506882,79.0,0,0.086365454,3750.0,10,0,0,0,0.0
0.0,0.003184673,34.0,0,0.000874891,12000.0,9,0,0,0,0.0
0.0,0.792340898,40.0,0,0.504346761,12249.0,13,0,0,0,0.0
,,,1,1068.0,,14,0,1,0,0.0
0.0,0.9999999,84.0,0,0.0,,1,0,0,0,0.0
0.0,0.139628144,79.0,0,0.210646496,10509.0,7,0,1,0,0.0
0.0,0.42067006,33.0,0,1.321824104,2301.0,8,0,0,0,0.0
1.0,0.060416867,52.0,4,1403.0,,12,1,1,3,2.0
0.0,0.804055573,44.0,2,3866.0,,8,0,2,0,1.0
0.0,0.26566416,51.0,0,0.548576535,11748.0,12,0,2,0,0.0
0.0,0.024323346,55.0,0,0.314662684,6024.0,7,0,2,0,0.0
1.0,0.592001702,34.0,2,0.510686164,7999.5,6,1,1,0,0.0
0.0,0.657665626,39.0,1,0.74885906,11173.5,13,0,4,0,2.0
0.0,0.0,76.0,0,0.139161113,3825.0,7,0,0,0,0.0
0.0,0.294533524,42.0,1,0.354107649,9000.0,12,0,0,0,4.0
0.0,0.981132075,22.0,0,26.0,,1,0,0,0,0.0
0.0,0.016828376,54.0,0,0.332211471,10695.0,8,0,2,0,1.0
0.0,1.042660725,47.0,1,0.937772027,12750.0,12,0,2,1,2.0
0.0,0.690871459,63.0,0,3414.0,,10,0,3,0,0.0
0.0,0.273350471,46.0,1,0.005655423,7425.0,1,0,0,1,4.0
1.0,0.011478065,42.0,0,0.327949546,9750.0,6,0,1,0,0.0
