SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.003294251,56,0,0.233721132,5758.0,9,0,1,0,1.0
0,0.021155757,40,0,0.272104181,5835.0,5,0,2,0,0.0
1,0.9999999,42,98,0.0,3200.0,0,98,0,98,1.0
0,0.3246837,53,1,0.266967457,10416.0,14,0,1,0,0.0
0,0.9999999,44,1,0.455450127,4320.0,4,1,1,0,0.0
0,0.9999999,39,0,0.0,1500.0,0,0,0,0,5.0
0,0.707191235,58,0,2900.0,,11,0,3,0,2.0
1,0.454534629,44,0,1.075231192,4000.0,8,0,1,0,4.0
0,0.0,70,0,0.432240437,1829.0,10,0,2,0,0.0
0,0.399520096,50,0,0.817891374,1877.0,12,0,1,0,0.0
0,0.249111859,79,0,0.320100726,6750.0,13,0,1,0,0.0
0,0.004524365,41,1,0.001066382,3750.0,4,0,0,0,3.0
0,0.050394961,53,0,0.42284264,5909.0,4,0,2,0,3.0
0,0.114869499,35,0,103.0,,6,0,0,0,0.0
0,0.165700742,61,1,0.397802028,12920.0,24,0,3,0,0.0
0,0.028999597,65,0,1934.0,,12,0,1,0,0.0
0,0.06910538,45,0,0.463907219,5000.0,12,0,3,0,2.0
0,0.338632782,69,2,0.293250582,9022.0,23,0,0,0,0.0
0,0.019196807,63,0,0.13290263,2166.0,8,0,0,0,0.0
0,0.464142728,72,0,0.758258036,6750.0,12,0,2,0,1.0
0,0.875708097,51,0,0.476633341,4300.0,4,0,2,0,0.0
0,0.201643195,29,0,2465.0,,22,0,1,0,0.0
0,0.195717732,29,0,0.743221035,2433.0,7,0,1,0,0.0
0,0.265119149,61,0,0.738659794,5819.0,16,0,2,0,1.0
0,0.079630419,56,0,0.175329845,17583.0,10,0,2,0,1.0
0,0.007510337,40,0,0.225539856,3750.0,8,0,1,0,3.0
0,0.755365837,40,0,0.960548075,4232.0,13,0,2,0,2.0
0,0.899154765,52,0,0.304814004,4569.0,6,0,1,0,2.0
0,0.054527571,59,0,0.033325399,4200.0,4,0,0,0,0.0
0,0.065792396,52,0,0.38227983,5631.0,22,0,1,0,2.0
0,0.092963568,51,0,0.00789177,11530.0,4,0,0,0,3.0
0,0.9999999,32,0,0.0,,0,1,0,0,0.0
0,0.031322573,60,0,0.075181546,2340.0,39,0,0,0,0.0
0,0.0,69,0,1872.0,,9,0,1,0,0.0
0,0.0,54,0,0.762059485,4000.0,8,0,4,0,0.0
0,0.122508779,52,0,0.188900925,12000.0,7,0,2,0,2.0
0,0.050189962,63,0,2698.0,0.0,3,0,1,0,1.0
0,0.555331565,46,0,157.0,,8,0,0,0,0.0
0,0.046265896,65,0,0.6555687,5916.0,9,0,1,0,1.0
0,0.9832951,54,3,0.587388348,7500.0,10,0,2,0,0.0
0,0.538678302,42,0,0.413554343,4765.0,13,0,1,0,2.0
0,0.016486355,80,0,0.201840781,23250.0,15,0,1,0,0.0
1,0.9999999,23,0,0.089385475,1789.0,0,1,0,0,0.0
0,0.053483228,80,0,0.11021702,4100.0,6,0,1,0,0.0
1,0.9999999,41,0,219.0,,1,2,0,1,
0,0.286846898,41,0,0.707905315,13433.0,7,0,3,0,2.0
0,0.301963091,52,0,0.399239544,7100.0,8,0,1,0,1.0
0,0.611469595,33,0,0.93135436,4850.0,8,0,2,0,0.0
0,0.017999561,71,0,0.130928461,21400.0,6,0,2,0,1.0
0,0.149845318,59,0,0.250125733,5964.0,11,0,1,0,0.0
0,0.416496918,45,0,0.144329897,6595.0,3,0,0,0,1.0
0,0.061210322,54,0,0.142233857,4583.0,7,0,1,0,0.0
0,0.066960899,70,0,34.0,,1,0,0,0,
0,0.9999999,53,0,0.927004465,5150.0,6,0,1,0,0.0
0,0.511972934,38,0,0.413395952,8942.0,16,0,1,0,2.0
0,0.736625514,31,0,0.185165702,1900.0,3,0,0,0,1.0
0,0.011742313,81,0,0.001856878,7000.0,4,0,0,0,0.0
0,0.888634065,47,0,0.392288617,12500.0,14,0,2,0,0.0
1,1.002173441,25,2,0.096737908,8000.0,4,0,0,0,0.0
0,0.027785327,65,1,4216.0,,20,0,1,0,0.0
0,0.456514495,45,0,0.410894875,11766.0,5,0,3,0,2.0
0,0.975195342,57,0,1.363782051,4367.0,8,1,2,0,1.0
0,0.031669031,49,0,1.188663746,3651.0,10,0,3,0,0.0
0,1.430784608,24,0,0.497085762,1200.0,2,4,0,1,1.0
0,0.9999999,53,0,0.331884373,4600.0,1,0,1,0,2.0
0,0.250690052,54,0,0.389905678,16008.0,9,0,2,0,0.0
0,0.9999999,28,1,0.0,2228.0,0,0,0,0,1.0
0,0.048937911,61,0,0.00959808,5000.0,2,0,0,0,0.0
0,0.575052451,70,2,0.27410004,7416.0,10,0,1,0,0.0
1,0.0,54,0,3604.0,,7,0,1,0,0.0
0,0.12244089,36,0,0.4145539,5166.0,11,0,1,0,0.0
0,0.253395615,80,0,0.446865037,7527.0,11,0,4,0,0.0
0,0.874520913,36,0,0.999107939,1120.0,5,0,1,0,2.0
0,0.042449566,52,1,1.220819376,3880.0,14,0,3,1,0.0
0,0.0,40,0,0.329934013,5000.0,9,0,1,0,1.0
0,0.00249975,94,0,0.0,,2,0,0,0,0.0
0,0.015533493,51,0,0.341898721,9300.0,13,0,2,0,1.0
0,0.130987057,42,0,0.214309521,9000.0,11,0,1,0,2.0
1,0.0,57,1,0.279113753,3700.0,8,0,1,0,0.0
0,0.013649318,28,0,0.302424394,4000.0,6,0,2,0,0.0
0,0.9999999,34,0,0.640830318,5250.0,4,0,2,0,2.0
0,0.677118837,39,1,0.074308564,3000.0,8,0,0,1,2.0
0,0.024152168,46,1,0.427232465,9708.0,12,0,2,0,3.0
0,0.085571438,37,0,0.211221977,7716.0,9,0,2,0,3.0
0,0.260655225,55,1,0.234642658,12550.0,20,0,1,0,1.0
0,0.007687632,55,0,0.099505999,4250.0,13,0,0,0,5.0
0,0.010599697,70,0,0.14737124,11202.0,7,0,1,0,0.0
0,0.130231093,36,0,0.578526381,6500.0,8,0,2,0,0.0
0,1.047301799,42,1,0.653272845,1542.0,6,1,0,0,1.0
0,0.952698201,30,0,0.619504396,1250.0,2,0,0,0,0.0
0,0.017554814,62,0,1068.0,,18,0,1,0,0.0
0,0.9999999,32,0,0.0,3200.0,0,0,0,0,0.0
0,0.017031709,80,0,0.207117153,2500.0,4,0,0,0,0.0
0,0.440132941,42,0,0.126258233,8046.0,7,0,0,0,1.0
0,0.006644518,41,0,187.0,,4,2,0,1,0.0
0,0.114859009,31,0,0.578855286,4000.0,7,0,1,0,0.0
0,0.06532042,52,0,0.00973607,17049.0,5,0,0,0,3.0
0,0.737332424,27,0,120.0,1.0,4,0,0,0,0.0
0,0.9999999,55,0,0.0,2600.0,0,0,0,0,1.0
0,0.36109244,62,0,0.18985401,15000.0,8,0,1,0,0.0
0,0.9999999,62,0,1280.0,,6,0,1,0,0.0
0,0.046623057,47,0,2514.0,,8,0,1,0,0.0
0,0.249149365,37,0,0.031930767,3350.0,4,0,0,0,1.0
0,0.012748662,31,0,0.298015222,6700.0,13,0,2,0,0.0
0,0.112053652,61,0,0.146024215,12223.0,7,0,1,0,4.0
0,0.31713555,40,0,0.371750342,9500.0,13,0,2,0,1.0
0,0.003870864,48,0,0.127621483,7819.0,8,0,0,0,1.0
0,0.295608632,72,1,1.167916042,2000.0,21,0,1,0,0.0
0,0.789595895,54,0,0.47961852,6500.0,8,0,1,0,0.0
0,0.746523418,60,0,0.243920413,9498.0,12,0,1,0,0.0
0,0.041349499,50,0,0.476497696,5424.0,9,0,2,0,1.0
1,0.999333777,49,1,0.102389878,8535.0,5,0,1,0,0.0
0,0.0,34,0,0.228580719,6150.0,8,0,1,0,1.0
0,0.795840832,26,0,0.259600614,650.0,2,0,0,0,0.0
1,0.9999999,47,0,13.0,,0,0,0,1,0.0
0,0.021332622,61,0,0.438140465,4000.0,6,0,1,0,0.0
0,0.115663772,53,0,0.542645735,10000.0,10,0,4,0,1.0
0,0.036254696,62,0,0.189807299,14166.0,13,0,1,0,0.0
0,0.159371985,57,0,84.0,,3,0,0,0,0.0
0,0.007129016,78,0,0.003434951,2328.0,4,0,0,0,0.0
0,0.023173553,62,0,1951.0,,12,0,1,0,2.0
0,0.9999999,33,0,305.0,,5,0,0,0,2.0
0,0.415073116,44,0,0.170943019,3000.0,4,0,0,0,2.0
0,0.0,47,0,0.963678774,3000.0,12,0,3,0,0.0
1,1.00419916,29,0,0.225606854,2100.0,9,0,0,0,2.0
0,0.0,77,1,0.596537629,4158.0,3,0,1,0,2.0
0,0.731003012,40,0,0.416867747,8702.0,12,0,1,0,2.0
0,0.064197432,66,0,0.133510306,6403.0,4,0,0,0,1.0
0,0.05161821,41,0,0.411185752,6400.0,7,0,2,0,2.0
0,0.718218914,48,0,0.117654723,7674.0,6,0,0,0,0.0
1,0.9999999,47,0,0.502832389,3000.0,6,0,2,0,1.0
0,0.08563883,36,0,0.021378709,4583.0,7,0,0,0,0.0
0,0.273695285,67,0,0.477576975,5975.0,11,0,4,0,0.0
0,0.007169077,86,0,0.00245605,7735.0,7,0,0,0,0.0
0,0.350125553,67,0,662.0,,6,0,0,0,2.0
0,0.33957044,38,0,0.293080768,3800.0,9,0,1,0,0.0
0,0.914443422,59,0,2428.0,,7,0,1,0,0.0
0,0.062925831,59,1,0.284108788,4448.0,10,0,1,0,1.0
0,0.016096056,66,0,0.18479472,11666.0,9,0,2,0,0.0
0,0.013102508,35,0,0.255591376,9925.0,16,0,2,0,2.0
0,0.071505824,66,0,0.204191778,11116.0,11,0,2,0,1.0
0,0.166834158,58,0,0.319575586,10272.0,15,0,2,0,2.0
0,0.597261749,61,0,0.095484086,6000.0,10,0,0,1,0.0
0,0.104617858,53,0,0.32504486,3900.0,15,0,0,0,2.0
0,0.9999999,22,98,0.0,,0,98,0,98,0.0
0,0.227749592,60,0,0.337518054,9000.0,21,0,0,0,2.0
0,0.126301337,61,0,0.855280313,2300.0,14,0,1,0,0.0
0,0.054302606,44,0,0.482233503,6500.0,13,0,3,0,1.0
0,0.0,84,0,0.183877415,1500.0,7,0,0,0,0.0
0,0.560117541,46,0,0.146713322,4000.0,7,0,0,0,0.0
0,0.318037332,64,0,2.236508994,1500.0,19,0,1,0,0.0
0,0.9999999,29,0,1298.0,,2,0,1,0,0.0
0,0.333040658,45,0,0.507338358,10083.0,12,0,4,0,4.0
0,0.00819821,54,0,0.123113208,8479.0,7,0,1,0,0.0
0,0.146894191,32,0,0.398255129,4240.0,11,0,1,0,0.0
0,0.010512551,67,0,0.229689188,8332.0,8,0,1,0,1.0
0,0.837194785,53,2,0.458878994,3817.0,8,0,0,0,1.0
0,0.175948775,63,0,0.225195633,10350.0,10,0,0,0,1.0
0,0.0,36,0,0.069379238,1916.0,3,0,0,0,0.0
0,0.0,24,1,0.114494519,820.0,3,0,0,1,0.0
0,0.9999999,27,0,201.0,,0,1,0,0,
0,0.174926106,60,0,0.473364262,6250.0,16,0,2,0,0.0
0,0.806306681,32,0,0.131635325,4200.0,4,0,0,0,0.0
0,0.771231775,62,1,0.647740904,2500.0,6,0,0,0,1.0
0,0.917344354,30,1,0.235546039,1400.0,6,0,0,0,0.0
0,0.0,85,0,0.0,,4,0,0,0,0.0
0,0.9999999,60,0,0.0,4200.0,0,0,0,0,0.0
0,0.006666296,34,0,221.0,,8,0,0,0,0.0
0,0.134714611,50,0,0.617953321,8354.0,8,0,4,0,2.0
0,0.202052437,70,0,0.956668923,2953.0,12,0,1,0,1.0
0,0.08639977,40,0,0.013741049,5166.0,2,0,0,0,0.0
0,0.187742616,50,2,0.583714768,4150.0,11,0,1,0,1.0
0,0.006437004,63,0,0.298396772,9168.0,15,0,1,0,0.0
0,0.326391283,39,0,749.0,1.0,6,0,1,0,2.0
0,0.050780023,41,0,0.359870898,1858.0,6,0,0,0,1.0
0,0.0,34,0,0.187077385,1330.0,6,0,0,0,2.0
0,0.0,69,0,1904.0,,7,0,1,0,0.0
0,0.018679626,79,0,0.005510726,5080.0,5,0,0,0,0.0
0,0.0,58,0,0.822290361,7500.0,7,0,4,0,0.0
0,0.146754916,75,0,0.21881103,12800.0,7,0,1,0,0.0
0,0.046865104,92,0,0.007998546,5500.0,5,0,0,0,1.0
0,0.915883244,58,1,0.961737565,4442.0,9,0,2,0,0.0
0,0.013345641,75,0,0.002228274,4038.0,2,0,0,0,0.0
0,0.014174214,62,0,335.0,,8,0,0,0,0.0
0,0.0,34,0,0.350481955,8921.0,5,0,2,0,0.0
0,0.0,62,0,1099.0,,14,0,0,0,0.0
0,0.142697488,45,0,0.559491501,7000.0,8,0,1,0,2.0
0,0.017310541,57,0,0.312468753,10000.0,24,0,1,0,0.0
0,0.068447583,57,0,0.25646886,12250.0,13,0,1,1,2.0
0,0.015943095,67,0,0.002358268,10600.0,2,0,0,0,0.0
0,0.740524781,52,0,0.015273535,3600.0,2,0,0,0,0.0
0,0.089071304,58,0,0.262595185,13000.0,12,0,2,0,1.0
0,0.9999999,37,0,0.219102472,4166.0,5,0,0,0,2.0
0,0.872444272,53,0,0.168250833,8100.0,10,0,0,0,4.0
0,0.200989422,48,2,0.324082055,5800.0,9,0,2,0,2.0
0,0.0,79,0,682.0,,2,0,1,0,0.0
0,0.133573751,53,0,0.20829167,13000.0,19,0,1,0,3.0
0,0.04119794,54,0,3.43335224,1762.0,7,0,2,0,0.0
1,0.715519643,43,0,1.180532771,12800.0,21,0,7,0,2.0
0,0.028126287,71,0,0.00733089,3000.0,3,0,0,0,0.0
0,0.173096153,32,0,0.094014681,7083.0,9,0,0,0,0.0
0,0.020798908,59,0,1971.0,,17,0,1,1,0.0
0,0.089156836,54,1,0.314325887,6400.0,10,0,1,0,1.0
0,0.06009442,69,1,1562.0,,8,0,1,0,0.0
1,1.079607415,46,4,0.127104655,3028.0,9,1,0,0,4.0
0,0.0,43,0,0.418654478,7000.0,5,0,2,0,1.0
0,0.001041612,45,0,0.516593363,2500.0,9,0,1,0,3.0
0,0.647424464,49,0,3014.0,,7,0,2,0,4.0
0,0.017462426,42,0,0.159730034,8000.0,11,0,1,0,0.0
0,0.226964484,59,0,0.454226587,2850.0,7,0,2,0,0.0
0,0.0,51,0,0.402155417,5288.0,6,0,2,0,2.0
0,0.289810161,56,0,0.297808977,4700.0,5,0,1,0,0.0
0,0.033957129,57,0,0.179117029,7134.0,13,0,1,0,1.0
0,0.051090947,42,0,1064.0,,12,0,1,0,4.0
0,0.9999999,33,2,0.429633494,7666.0,5,0,2,0,1.0
0,0.148289838,34,0,0.574585635,3800.0,5,0,2,0,3.0
0,0.275060963,57,0,0.22705153,15000.0,15,0,2,0,1.0
0,0.038074529,62,0,0.255685178,18600.0,14,0,2,0,0.0
0,0.00305916,70,0,1481.0,,8,0,1,0,1.0
0,0.787928748,56,1,1.629213483,800.0,12,0,0,0,1.0
0,0.27522463,44,0,0.110907577,12009.0,8,0,0,0,0.0
0,0.325892713,57,1,0.094986431,7000.0,4,0,0,0,1.0
0,0.000232547,69,0,1452.0,,4,0,1,0,0.0
0,0.5142916,57,1,0.588742624,6608.0,11,0,2,0,0.0
0,0.133476692,66,0,0.349222798,3859.0,10,0,1,0,0.0
0,0.897047336,26,0,0.367316342,2000.0,14,0,0,0,0.0
0,0.248772608,57,0,0.274230103,7500.0,7,0,1,0,0.0
0,0.302065803,51,0,1.443541836,1230.0,10,0,1,0,0.0
0,0.377506882,79,0,0.086365454,2500.0,10,0,0,0,0.0
0,0.003184673,34,0,0.000874891,8000.0,9,0,0,0,0.0
0,0.792340898,40,0,0.504346761,8166.0,13,0,0,0,0.0
0,0.020410476,59,1,1068.0,,14,0,1,0,0.0
0,0.9999999,84,0,0.0,,1,0,0,0,0.0
0,0.139628144,79,0,0.210646496,7006.0,7,0,1,0,0.0
0,0.42067006,33,0,1.321824104,1534.0,8,0,0,0,0.0
1,0.060416867,52,4,1403.0,,12,1,1,3,2.0
0,0.804055573,44,2,3866.0,,8,0,2,0,1.0
0,0.26566416,51,0,0.548576535,7832.0,12,0,2,0,0.0
0,0.024323346,55,0,0.314662684,4016.0,7,0,2,0,0.0
1,0.592001702,34,2,0.510686164,5333.0,6,1,1,0,0.0
0,0.657665626,39,1,0.74885906,7449.0,13,0,4,0,2.0
0,0.0,76,0,0.139161113,2550.0,7,0,0,0,0.0
0,0.294533524,42,1,0.354107649,6000.0,12,0,0,0,4.0
0,0.981132075,22,0,26.0,,1,0,0,0,0.0
0,0.016828376,54,0,0.332211471,7130.0,8,0,2,0,1.0
0,1.042660725,47,1,0.937772027,8500.0,12,0,2,1,2.0
0,0.690871459,63,0,3414.0,,10,0,3,0,0.0
0,0.273350471,46,1,0.005655423,4950.0,1,0,0,1,4.0
1,0.011478065,42,0,0.327949546,6500.0,6,0,1,0,0.0
0,0.226386807,23,0,13.0,0.0,2,0,0,0,0.0
0,0.9999999,42,0,0.41076653,3417.0,2,0,1,0,0.0
0,0.095780458,46,0,0.38203012,11752.0,11,0,1,0,1.0
0,0.492795624,36,0,0.304969302,10423.0,10,0,2,0,1.0
0,0.262456534,37,0,0.257076425,9891.0,11,0,2,0,0.0
0,0.002876261,67,0,0.00789921,10000.0,9,0,0,0,1.0
0,0.002109616,63,0,0.404159382,10866.0,14,0,2,0,0.0
0,0.207723266,28,0,0.248460123,12500.0,9,0,1,0,2.0
0,0.013336639,52,0,89.0,,6,0,0,0,0.0
0,0.158678326,65,0,0.463798531,2858.0,17,0,1,0,0.0
0,0.0,73,0,0.277077857,11032.0,8,0,2,0,0.0
0,0.089319699,62,0,0.288608436,3010.0,5,0,2,0,0.0
0,0.000879103,65,0,0.089316754,7478.0,4,0,1,0,0.0
1,0.373717172,45,0,0.792004997,1600.0,21,0,0,0,0.0
0,0.112870297,54,0,0.446243695,11300.0,5,0,2,0,3.0
0,1.029985007,26,0,0.117502054,2433.0,2,0,0,0,0.0
0,0.116136834,50,0,0.239629757,2916.0,6,0,0,0,1.0
0,0.238424585,39,0,0.344162799,2800.0,9,0,0,0,1.0
0,0.685583993,41,0,0.450440529,10895.0,13,0,5,0,1.0
0,0.012026621,81,0,0.276719782,5145.0,6,0,2,0,0.0
0,0.43504666,56,0,491.0,,4,0,0,0,3.0
0,0.218273242,48,0,0.16558336,6153.0,6,0,0,0,2.0
0,0.982201187,44,0,0.387122575,5000.0,4,0,1,0,2.0
0,1.009557418,58,0,0.158400615,2600.0,2,0,0,0,0.0
0,0.096515894,61,0,0.010031509,15550.0,9,0,0,0,0.0
0,0.112708919,33,0,0.572114231,4166.0,10,0,2,0,0.0
0,0.279051955,52,0,2771.0,,6,0,1,0,0.0
0,0.702635896,43,0,0.300389433,9500.0,14,0,1,0,3.0
0,0.3958966,34,0,0.407535563,2600.0,6,0,0,0,1.0
0,0.010199592,51,0,1286.0,,2,0,1,0,
0,0.126994228,64,0,0.187633262,4689.0,4,0,1,0,1.0
0,0.482469072,35,0,0.189088832,3500.0,8,0,0,0,0.0
0,0.704118353,31,0,0.310903598,3640.0,9,0,1,1,2.0
0,0.0,77,0,0.19700333,1801.0,7,0,0,0,0.0
0,0.171605139,65,0,18572.0,,25,0,6,0,0.0
0,0.476540349,50,0,0.556895031,3400.0,7,0,1,0,1.0
0,0.037773972,34,0,0.056448732,8396.0,14,0,0,0,0.0
0,0.0,93,0,0.0,,2,0,0,0,0.0
1,0.542813536,39,0,0.534687311,9945.0,6,0,1,0,3.0
0,0.01355749,57,0,0.352801894,3800.0,20,0,1,0,2.0
1,0.981277592,27,0,0.367088608,1500.0,6,0,0,0,0.0
0,0.222948304,44,1,0.274825734,8750.0,6,0,1,0,3.0
0,0.069873526,48,0,0.402759724,10000.0,9,0,2,0,0.0
0,0.547450121,51,0,0.075934251,14235.0,5,0,2,0,7.0
0,0.112040502,50,0,0.353184991,4583.0,8,0,2,0,1.0
0,0.088946475,48,0,0.775074975,3000.0,32,0,1,0,1.0
0,0.759816012,66,1,0.320403023,5954.0,9,0,2,0,1.0
0,0.17828381,67,0,0.159160383,4906.0,4,1,1,0,0.0
0,0.105456034,38,0,0.334915665,9900.0,7,0,2,0,3.0
0,0.315328448,41,0,2269.0,,13,0,1,0,3.0
0,0.146540293,39,0,0.358528294,5000.0,11,0,2,0,3.0
0,0.098297073,31,0,0.225777422,10000.0,12,0,1,0,3.0
1,0.75669905,47,2,0.730104502,4975.0,9,0,2,0,0.0
0,0.030182984,86,0,0.004439512,900.0,2,0,0,0,0.0
0,0.132721527,40,0,0.510034904,6875.0,12,0,1,0,0.0
0,0.207032733,34,0,0.26010513,5516.0,11,0,1,0,0.0
0,0.0,64,0,0.030967921,7200.0,2,0,0,0,0.0
0,0.253966263,48,1,0.770661157,5323.0,23,0,2,0,3.0
0,0.169751783,56,0,0.302715699,18300.0,6,0,1,0,0.0
0,0.985271882,57,0,0.240403174,9325.0,21,0,0,0,0.0
0,0.030931682,58,1,891.0,,10,0,1,0,1.0
0,0.000863044,41,0,0.253004312,10900.0,11,0,2,0,3.0
0,0.418062726,67,0,0.413832057,7966.0,32,0,3,0,0.0
0,0.715311532,45,0,0.163448965,13000.0,17,0,0,0,2.0
0,0.032584667,46,0,0.516521923,9441.0,8,0,2,0,1.0
0,0.03709629,61,0,0.007541995,2916.0,1,0,0,0,0.0
0,0.0009995,45,0,0.3717699,7700.0,6,0,2,0,2.0
0,0.024465318,52,0,0.232873915,9794.0,28,0,2,0,2.0
1,0.9999999,35,1,0.127567255,3456.0,1,0,0,0,5.0
0,0.799852177,43,0,0.379091198,6293.0,8,0,2,0,1.0
0,0.093864164,63,0,0.318925552,7333.0,11,0,1,0,0.0
0,0.412755691,53,0,0.585379361,10833.0,18,0,2,0,1.0
0,0.878024395,51,0,0.237758831,4104.0,5,0,0,0,0.0
0,0.365563444,48,0,0.207632061,6000.0,5,0,0,0,1.0
1,0.907706171,45,1,0.360045912,19166.0,15,0,2,0,2.0
0,0.0,53,0,0.184028884,9416.0,16,0,0,0,0.0
0,0.484183735,28,0,0.095123901,1250.0,2,1,0,1,0.0
0,0.0,63,0,0.25387179,5100.0,6,0,1,0,0.0
0,0.035327445,34,0,0.402698048,3483.0,6,0,2,0,1.0
0,0.068036992,32,0,0.101889811,10000.0,11,0,0,0,0.0
0,0.024916102,60,0,0.287618861,10200.0,14,0,1,0,2.0
0,0.009146254,88,0,0.009471192,3800.0,14,0,0,0,0.0
0,0.058506206,47,0,0.203708022,8575.0,6,0,1,0,1.0
0,0.587096552,36,1,0.303791393,6250.0,10,0,1,0,1.0
0,0.226346707,30,0,0.238616071,4479.0,6,0,1,0,0.0
0,0.037569205,54,0,0.41276163,11800.0,13,0,4,0,3.0
0,0.120760833,38,0,0.229732667,4600.0,5,0,1,0,4.0
0,0.226275921,62,0,0.373775082,15000.0,15,0,3,0,0.0
0,0.017539956,57,0,0.151652242,5083.0,14,0,2,0,0.0
0,0.108005245,80,0,0.189555399,7084.0,14,0,1,0,0.0
0,0.034349141,53,0,0.198555957,3600.0,6,0,1,0,0.0
0,0.852978607,48,0,0.280252186,9833.0,5,0,0,0,1.0
0,0.824529245,36,0,25.89108911,100.0,4,0,2,0,3.0
1,0.9999999,36,0,0.285578296,2100.0,2,0,0,0,0.0
0,0.105563148,85,1,0.291121162,4200.0,12,0,1,0,0.0
1,0.057911027,33,0,93.0,,4,0,0,0,0.0
0,0.0,66,0,0.268117101,6250.0,7,0,0,0,0.0
0,0.076211496,61,0,762.0,,10,0,0,0,0.0
0,0.418385585,44,1,0.462307538,5000.0,7,0,1,0,2.0
0,0.154315063,33,0,0.520127541,2508.0,12,0,1,0,0.0
1,0.044738099,33,0,0.483303339,5000.0,12,0,2,0,1.0
0,0.019745704,61,0,0.61971587,5771.0,12,0,2,0,1.0
1,0.436495359,46,1,543.0,,6,0,0,0,0.0
0,0.0,49,0,0.171565687,5000.0,8,0,0,0,0.0
0,0.083636539,36,0,5209.0,,7,0,2,0,0.0
0,0.987275041,39,0,2477.0,,6,0,2,0,3.0
0,0.921683305,76,0,1017.0,,6,0,0,0,1.0
0,0.092779087,54,0,0.222252522,11000.0,5,0,2,0,0.0
0,0.007346164,47,0,0.228558038,6400.0,6,0,1,0,1.0
0,0.830730113,44,0,0.537337884,7324.0,8,0,1,0,2.0
0,0.072928911,53,0,0.229641151,9000.0,8,0,1,0,2.0
0,0.015171411,78,0,0.007328448,3001.0,6,0,0,0,1.0
0,0.120099485,38,0,0.232264334,4115.0,4,0,1,0,2.0
0,0.717173937,36,0,0.228294178,3915.0,7,0,0,0,0.0
0,0.038299043,43,0,0.211382114,9716.0,5,0,2,0,2.0
0,0.174722787,57,0,1212.0,,10,0,1,0,0.0
0,0.50896598,46,0,0.398671096,3611.0,6,0,1,0,2.0
1,0.884743504,46,2,0.551809998,5220.0,5,1,1,1,2.0
1,0.9999999,31,0,0.375423588,18000.0,5,0,4,0,2.0
0,0.007691382,61,0,0.253062245,12000.0,11,0,0,0,0.0
0,0.158117342,56,0,1.235050196,4581.0,22,0,2,0,2.0
0,0.272971649,47,0,0.329190056,9975.0,10,0,2,0,2.0
0,0.123915176,43,0,4317.0,,6,0,2,0,1.0
0,0.072527117,85,0,0.085382923,5000.0,11,0,1,0,0.0
0,0.132403976,28,0,0.932135729,500.0,4,0,0,0,1.0
1,0.9999999,32,0,1494.0,,4,4,0,3,0.0
0,0.591961661,56,0,0.499685197,27000.0,12,0,4,0,0.0
0,0.015172892,55,1,0.255928091,18133.0,11,0,1,0,1.0
0,0.036765808,60,0,0.141090825,8653.0,5,0,1,0,1.0
0,0.054343891,44,0,0.430087154,7916.0,14,0,3,0,1.0
0,0.169574009,38,0,0.680976183,3400.0,14,0,1,0,0.0
0,0.004769952,39,0,0.123759136,18333.0,9,0,1,0,3.0
0,0.083569138,25,0,13.0,,3,0,0,0,0.0
0,0.081180236,51,0,0.279588816,25000.0,12,0,3,0,3.0
0,0.147289896,74,1,0.351108149,6000.0,19,0,0,0,0.0
1,0.445925679,31,0,0.009140982,8532.0,6,0,0,1,2.0
0,0.241546731,26,0,0.040602489,3053.0,4,0,0,0,0.0
0,0.090637306,57,0,0.149296016,11647.0,4,0,1,0,0.0
0,0.016570198,72,0,545.0,,13,0,1,0,0.0
0,0.583756345,77,5,4.394422311,501.0,5,0,1,0,0.0
1,0.567829174,82,0,0.47631397,5783.0,12,0,1,0,0.0
0,0.249461748,26,0,0.882352941,764.0,4,0,0,0,0.0
0,0.056145093,56,0,0.824707298,9138.0,11,0,3,0,3.0
0,0.0,54,0,0.362156818,13148.0,15,0,2,0,0.0
1,0.417715345,61,1,0.497316072,9500.0,4,1,1,1,0.0
0,0.9999999,63,0,2417.0,,8,0,1,0,0.0
0,0.462075021,53,1,0.382558338,5870.0,16,0,2,0,1.0
1,0.484357022,48,0,0.338266001,11014.0,7,0,1,0,1.0
0,0.223885685,63,0,2183.0,0.0,6,0,2,0,0.0
0,0.0,44,0,0.634773295,2800.0,6,0,2,0,1.0
0,0.093809551,56,0,0.436056394,10000.0,15,0,3,0,0.0
0,0.986270706,40,0,2113.0,0.0,5,0,1,0,5.0
0,0.922718188,23,0,0.081836327,500.0,2,0,0,0,0.0
0,0.529882092,45,0,0.76807564,3595.0,12,0,1,0,3.0
0,0.097197376,46,0,0.142171566,5000.0,4,0,0,0,1.0
0,0.865994331,51,0,0.657447517,3000.0,3,0,1,0,2.0
0,0.848136708,42,0,0.50090054,9993.0,8,0,2,0,1.0
0,0.009499703,77,0,0.164652162,7445.0,6,0,1,0,0.0
0,0.008807801,76,0,1261.0,,8,0,1,0,0.0
